text	label
故障地址】:武汉市江汉区银潭路武汉客厅C栋6楼615室【周围用户是否正常】:不清楚【经度】:114,纬度】:30,地址】:武汉市江汉区银潭路武汉客厅C栋6楼615室【地址id,基站id,受理号码,故障预处理】:本地无法主被叫【故障场景】:部分/单一位置【故障现象】:有信号，正常【故障发生时间】,点【检测BOSS侧付费模式和欠费情况】:后付费【是否存在异常话单】:无异常话单【HLR用户是否登网（关机状态检测,关机【HLR漫游权限查询】:港澳台漫游,国际漫游,检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检测HLR侧停开机状态】:开机【呼叫权限】:港澳台呼叫【MSCID位置（仅供内部参考,检测无异常，有位置信息:湖北省武汉【检测无线网状况是否故障】:正常【检测是否是5G用户】:是5G用户【检测当前是否有拨异网号码超阈值记录】:拨异网号码语音时长没有达阀值【检测HSS中VoLTE数据状态】:查询失败,检测VOLTE平台用户状态】:查询失败,检测ENUM开户数据是否存在】:正常【检测用户volte注册状态】:正常重启手机或拔插卡，用户未恢复。	无法主被叫，已做换机换卡测试未恢复。
1.主叫号码,2.受理号码,3.联系号码,4.生单原因宣传与活动不一致5.订单号XW6.用户需求:,当时免费用半年，请核实。	宣传与活动不一致
用户号码认为在，,此号码，给用户拨打办卡号码用户不办理，就有辱骂行为，用户要求查询此号码辱骂原因并道歉，另外为什么知道用户号码，内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（无法识别归属地,无法查询归属地），请派单信安部处理。	用户接到骚扰 / 诈骗电话
用户反映最近经常收到jza宽带的欠费催缴短信，要求屏蔽催缴的方式:短信催缴；催缴的号码,催缴的时间,0；投诉场景:手机催缴有误（通过“停机原因场景-短信提醒查询”确认是否有催缴记录。	催缴提醒问题
用户自己4-6月期间交年费6万，之前客户经理给自己发票打错了，只打了元的发票，一直没有弄好，已经很长时间，要求尽快将自己6万的发票发给自己是否通过电子发票场景检测:已检测（场景无法解决）投诉场景:发票金额不一致（请通过电子发票场景检测记单）发票信息修改（账期/号码/发票名称等）:不涉及。	业务办理问题
用户号码认为,在，,对用户号码进行骚扰.还有,也对用户号码进行了骚扰，内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（无法识别归属地,无法查询归属地），请派单信安部处理。	用户接到骚扰 / 诈骗电话
周围用户是否正常】:不清楚【经度】:114,纬度】:30,地址】:武汉市江汉区精武路1号越秀国际金融汇【地址id,基站id,在该地手机信号非常不好，也无法正常上网，要求公司尽快核实处理并回复【受理号码,故障预处理】:本地无法主被叫【故障场景】:所有位置【故障现象】:信号弱，不稳定【故障发生时间】,点【检测BOSS侧付费模式和欠费情况】:后付费【是否存在异常话单】:无异常话单【HLR用户是否登网（关机状态检测,开机【HLR漫游权限查询】:国内漫游,检测BOSS侧停开机状态】:开机【检测30天内在途工单】:30天内无在途单,检测HLR侧停开机状态】:开机【呼叫权限】:国内呼叫【MSCID位置（仅供内部参考,检测无异常，有位置信息:湖北省武汉【检测无线网状况是否故障】:正常【检测是否是5G用户】:是5G用户【检测当前是否有拨异网号码超阈值记录】:拨异网号码语音时长没有达阀值【检测HSS中VoLTE数据状态】:正常【检测VOLTE平台用户状态】:查询失败【检测ENUM开户数据是否存在】:查询失败【检测用户volte注册状态】:用户未注册VOLTE功能重启手机或拔插卡，用户未恢复。	语音或上网无法使用
1.否认办理业务:2.受理渠道:湖北武汉武电实业网上卖场3.订单记录:购物车流水:4.机主身份证:5.用户要求:要求取消5G升级会员10G包29元,系统拦截提示【CRMHBL-限制级】,退订【5G升级会员10GB包,29元（连续包月）】需要先退订对应的促销:单C升融宽带优惠,根据办理订单解释，用户不认可。	费用争议
用户反映办理并未告知副卡收费,，已解释副卡收费19元上个月按天扣费，用户对副卡收费不认可要求减免副卡收费请核实回复争议类型:基本功能费争议争议费用情况:大于5元争议月份:争议扣费记录,可选包_乐享副卡,畅享19元副卡功能费,功能名称,:副卡功能费。	费用争议
反映自己今天早上充值话费，给此号码充值的，这个号码是自己之前使用的，现在没有使用了，用户发现充值错了之后马上跟对方联系，对方称自己是骗子，让用户报警，对方拒不退还，用户要求记录反映。充值渠道:电信营业厅；充值时间:；充值金额:130元；支付方式:工商银行网银；流水。	充值缴费问题
用户在号参加半价升级天翼网关的活动，但是一直未收到50的翼支付返卷，请核实联系处理。	业务办理问题
短信故障现象:无法收发；短信拦截类型:拦截；测试短信情况:不涉及,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您。	短信无法收发
省网优预,一键检测费用正常、未断网、未降速，用户不在4G，我处1607联系用户坚持称在所有位置无信号故障未恢复，用户才换得卡还是一样，请进一步核实。	通话、上网数据问题
客户要求取消这个手机号码上面的视频彩铃功能使用费以及彩铃费,视频彩铃功能使用费,视频彩铃内容基础包,视频彩铃信息费,基础销售品电信手机,C网彩铃内容费,基础销售品电信手机。	彩铃、视频彩铃、音乐盒
自己今天缴费之后还收到了话费不足的提示在线安抚不认可，坚持投诉投诉问题场景:话费、流量提醒问题；订购记录场景查询结果:与用户描述一致；综合提醒平台查询结果:与用户描述一致；接收/发送时间:。	短信提醒问题
已发号测试短信，用户接收成功但不认可自助排障,-12,用户反映重启无效，积分商城验证码收不到。	测试短信接收成功，不认可自助排障
客户，通过合作营业厅咨询/办理业务时，对解释说明不清表示不满意，要求核查处理，客服代表安抚无效，请协助处理,业务类型:5G畅享双千兆融合199元套餐（无合约版；营业厅名称,工作人员工号/特征:无；存在的服务问题:自己之前是十全十美的套餐了有2条宽带，升级的5G家庭199的,套餐，并没有介绍清楚第二条宽带是另外收费的，导致变更后自己资费越来越高，客户对前期办理业务非常不认可，要求回电；自己之前是十全十美的套餐了有2条宽带，升级的5G家庭199的,套餐，并没有介绍清楚第二条宽带是另外收费的，导致变更后自己资费越来越高，客户对前期办理业务非常不认可，要求回电。	投诉营业厅
短信故障现象:无法接收；短信拦截类型:未拦截；测试短信情况:不涉及,生单原因:短信权限问题导致无法发送,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您无法接收验证码，请尽快核实处理。	短信无法收发
用户号码认为在,对用户号码进行骚扰，内容:，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（中国电信-湖南）请派单省业务平台维护中心处理。	用户接到骚扰 / 诈骗电话
无链接，人不在本地，要求尽快联系解封。停开机类型（停机原因-停开机记录区查-看详情）:二次实人核验单停；处理工号（停机原因-停开机记录区查-看详情）:hbunfraud01；无法到厅开机原因:同上。	用户表示人在外地,不方便前往营业厅,询问线上有没有解决方法,请求处理！！,用户要求线上帮忙开机,用户有离网的意向,麻烦请尽快核实处理
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试，-02。	号码正常，短信未拦截，不配合换机测试
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试，-30。	号码正常，短信未拦截，不配合换机测试
用户号码状态正常，发送号码正确且未被对方设置拦截，不认可配合换机测试，-02。	号码正常，短信未拦截，不配合换机测试
短信故障现象:无法发送；短信拦截类型:拦截；测试短信情况:不涉及,工单处理时限提醒话术:我们马上核实处理，36小时内会有专人联系您工单用户无法使用短信功能，:经平台查询，用户现已不在我处拦截系统，建议用户稍后重启手机后重新收发短信测试,联系，女，告知经平台查询，用户现已不在拦截系统，建议用户稍后重启手机后重新收发短信测试，用户认可,已按工单内容答复，用户称目前无法发送，请在10点前联系处理。	短信上网语音使用问题
用户号码认为,在,对用户号码进行骚扰，要求屏蔽，内容:欠款催收，通话时长:3分钟内，接收电话形式:人工拨打。举报时间,备注:用户要求举报核查处理:被举报号码:（中国移动-湖南）请派单省业务平台维护中心处理。	用户接到骚扰 / 诈骗电话
用户之前是交叉补贴180元优惠方式，查询在11月变成了费用代缴70元，在10月账单扣费元全部都是从普通存款余额中扣除的，导致现在用户对欠费不认可，表示此号码是公司统一办理，自己不需要缴费，现对此欠费不认可，回复争议类型:优惠类费用争议（赠送话费未到账）争议费用情况:大于5元争议月份:争议扣费记录,冲减,冲减(销帐,省号超级管理员,计费中心,hb,应赠送的标准:,陈凌,费用代缴（基本,已缴,BOSS赠送情况:,陈凌,费用代缴（基本。	费用争议
